Unnamed: 0,personnel-costs-row.amount,material-costs-row.amount,rent-costs-row.amount,service-purchase-costs-row.amount,steamship-costs-row.amount,other-costs-row.amount,equipment-costs-row.amount,coordination-costs-row.amount,other-costs-row-2.amount,personnel-costs-row.amount-18,material-costs-row.amount-18,menotamount,project-incomes-row.amount,own-income-row.amount,eu-programs-income-row.amount,other-public-financing-income-row.amount,private-financing-income-row.amount,tulotamount,summaamount,SummienTodennakoisyys,radioButton-good-practices,organization_name,project_name,ei-tuotos-tyyppia,henkiloestoeliikkuvuudet-lkm,julkaisut,kasikirja,koulutus,muu-tuotos,ohjelma,opiskelijaliikkuvuudet-lkm,raportti,selvitys,tapahtuma,toimintamalli,tutkimus,verkkosivut,min,max,std,mean,sum,haku_id,osa_alue_id,osa_alue_nimi,poikkeavuus
111Siilinjärven kuntaSiilinjärven tutoropettajien toiminta ja kouluttaminen ,27162.0,14.0,0.0,4629.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,31813.0,0.0,0.0,0.0,0.0,0.0,0.0,-31813.0,97.49103871715192,0,Siilinjärven kunta,Siilinjärven tutoropettajien toiminta ja kouluttaminen ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.1414213562373095,0.2,1.0,111,2,02 Esi- ja perusopetus,229.30640010998232
111Riihimäen kaupunkiTutorope Riihimäellä,37524.0,21.0,0.0,5359.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,42936.0,0.0,0.0,0.0,0.0,0.0,0.0,-42936.0,96.81426033806692,0,Riihimäen kaupunki,Tutorope Riihimäellä,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.28284271247461906,0.6000000000000001,0.0,111,2,02 Esi- ja perusopetus,226.1994089574384
111Luumäen kuntaLuumäen kunnan tutor-opettajatoiminta,8351.0,132.0,0.0,501.0,431.0,0.0,0.0,0.0,0.0,0.0,0.0,9415.0,0.0,0.0,0.0,0.0,0.0,0.0,-9415.0,97.97341580183641,0,Luumäen kunta,Luumäen kunnan tutor-opettajatoiminta,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.05773502691896259,0.016666666666666666,2.0,111,2,02 Esi- ja perusopetus,229.3085866424433
111Padasjoen kuntaPadasjoki Tutoropettajien koulutus ja toiminta 2,7083.0,34.0,0.0,0.0,285.0,5.0,0.0,0.0,0.0,0.0,0.0,7407.0,1200.0,0.0,0.0,0.0,0.0,1200.0,-6207.0,97.90551229136592,0,Padasjoen kunta,Padasjoki Tutoropettajien koulutus ja toiminta 2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-0.4,0.6,0.05773502691896256,0.13888888888888887,6.0,111,2,02 Esi- ja perusopetus,226.73250651586454
111Pellon kuntaDigitutoropettajatoiminnan vakiinnuttaminen Pellon peruskoulussa,10385.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,10442.0,0.0,0.0,0.0,0.0,0.0,0.0,-10442.0,98.21449917742308,0,Pellon kunta,Digitutoropettajatoiminnan vakiinnuttaminen Pellon peruskoulussa,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5,0.4,0.29268868558020256,0.15833333333333333,2.0,111,2,02 Esi- ja perusopetus,229.5408918835097
111Pertunmaan kuntaTutoropettaja - pienen kunnan koulujen kehittäjä,4539.0,30.0,0.0,1403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5972.0,0.0,0.0,0.0,0.0,0.0,0.0,-5972.0,98.19096939873435,0,Pertunmaan kunta,Tutoropettaja - pienen kunnan koulujen kehittäjä,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,0.6,0.9192388155425116,-0.04999999999999999,0.0,111,2,02 Esi- ja perusopetus,228.21118037623938
111Pieksämäen kaupunkiTutoropettaja toiminta ja kouluttaminen 2017,52375.0,0.0,0.0,0.0,1217.0,0.0,0.0,0.0,0.0,0.0,0.0,53592.0,0.0,0.0,0.0,0.0,0.0,0.0,-53592.0,95.64224009530615,0,Pieksämäen kaupunki,Tutoropettaja toiminta ja kouluttaminen 2017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,111,2,02 Esi- ja perusopetus,227.20220704307047
111Pielaveden kuntaTutoropettajatoiminnan jatkaminen,22563.0,126.0,0.0,80.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,23021.0,155200.0,0.0,0.0,0.0,0.0,155200.0,132179.0,45.71095977259489,0,Pielaveden kunta,Tutoropettajatoiminnan jatkaminen,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.2886751345948129,0.13333333333333333,2.0,111,2,02 Esi- ja perusopetus,228.90062703371746
111PietarsaariPietarsaaren koulujen digitutortoiminnan kehittäminen,28344.0,0.0,0.0,3135.0,3207.0,9.0,0.0,0.0,0.0,0.0,0.0,34695.0,0.0,0.0,0.0,0.0,0.0,0.0,-34695.0,89.7433465119644,0,Pietarsaari,Pietarsaaren koulujen digitutortoiminnan kehittäminen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,1.0,111,2,02 Esi- ja perusopetus,229.3056259051716
111Polvijärven kuntaPolvijärven tutoropettajien toiminta ja kouluttaminen,11577.0,0.0,816.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,12494.0,0.0,0.0,0.0,0.0,0.0,0.0,-12494.0,79.1193646015917,0,Polvijärven kunta,Polvijärven tutoropettajien toiminta ja kouluttaminen,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,111,2,02 Esi- ja perusopetus,229.10625678627804
111Porvoon kaupunkiPorvoon Tutoropettajat - Tutorlärarna i Borgå,165106.0,0.0,0.0,3360.0,1810.0,0.0,0.0,0.0,0.0,0.0,0.0,170276.0,0.0,0.0,0.0,0.0,0.0,0.0,-170276.0,76.86134256678305,0,Porvoon kaupunki,Porvoon Tutoropettajat - Tutorlärarna i Borgå,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.6,0.0,0.26666666666666666,3.0,111,2,02 Esi- ja perusopetus,228.8700900378026
111Pyhännän kuntaTutortoimintaa Pyhännälle 2,10918.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,11068.0,0.0,0.0,0.0,0.0,0.0,0.0,-11068.0,98.26233485205496,0,Pyhännän kunta,Tutortoimintaa Pyhännälle 2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,2,02 Esi- ja perusopetus,228.44369778449192
111Tyrnävän kuntaOivaltavaa oppimista 2,20226.0,216.0,0.0,5670.0,895.0,0.0,0.0,0.0,0.0,0.0,0.0,27007.0,0.0,0.0,0.0,0.0,0.0,0.0,-27007.0,96.85199860555694,0,Tyrnävän kunta,Oivaltavaa oppimista 2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3,0.0,0.075,4.0,111,2,02 Esi- ja perusopetus,228.8291698532641
111Rautalammin kuntaRautalammin opettajat digiaikaan,57.0,0.0,0.0,0.0,0.0,0.0,529.0,0.0,0.0,0.0,0.0,586.0,0.0,0.0,0.0,0.0,0.0,0.0,-586.0,91.56230226627231,0,Rautalammin kunta,Rautalammin opettajat digiaikaan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,0.3,0.4320493798938573,-0.1,0.0,111,2,02 Esi- ja perusopetus,227.91339971522052
111Akaan kaupunkiAkaan kaupungin tutortoiminnan kehittäminen ja vakiinnuttaminen  ,32912.0,0.0,0.0,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35612.0,0.0,0.0,0.0,0.0,0.0,0.0,-35612.0,97.75288362070526,0,Akaan kaupunki,Akaan kaupungin tutortoiminnan kehittäminen ja vakiinnuttaminen  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.15275252316519464,0.16666666666666666,1.0,111,2,02 Esi- ja perusopetus,229.33077616780773
111Hangö stadGemensam tutorlärarverksamhet för Hangö stads grundskolor enligt den nya lokala läroplanen 2.0,35234.0,0.0,0.0,61.0,1076.0,99.0,0.0,0.0,0.0,0.0,0.0,36470.0,16000.0,0.0,0.0,0.0,0.0,16000.0,-20470.0,78.3137043187953,0,Hangö stad,Gemensam tutorlärarverksamhet för Hangö stads grundskolor enligt den nya lokala läroplanen 2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.4,0.6,0.17677669529663692,0.18333333333333326,3.0,111,2,02 Esi- ja perusopetus,229.38765047767617
111Understödsföreningen för Rudolf Steiner skolan i Helsingfors ry.Tutorlärarnas verksamhet och utbildning,5758.0,0.0,0.0,2150.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,8202.0,6160.0,0.0,0.0,0.0,0.0,6160.0,-2042.0,82.59504456234511,0,Understödsföreningen för Rudolf Steiner skolan i Helsingfors ry.,Tutorlärarnas verksamhet och utbildning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,111,2,02 Esi- ja perusopetus,229.2384331223016
111KristiinankaupunkiA) tutoropettajien toiminta ja kouluttaminen (yhteisesti ruotsinkielisille ja suomenkielisille kouluille kunnassamme,17431.0,2096.0,0.0,0.0,699.0,0.0,0.0,0.0,0.0,0.0,0.0,20226.0,0.0,0.0,0.0,0.0,0.0,0.0,-20226.0,79.16322332062623,0,Kristiinankaupunki,A) tutoropettajien toiminta ja kouluttaminen (yhteisesti ruotsinkielisille ja suomenkielisille kouluille kunnassamme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8,0.4618802153517007,0.13333333333333333,2.0,111,2,02 Esi- ja perusopetus,229.5463056679485
111Larsmo kommunTutor 2.0,22495.0,0.0,0.0,5000.0,1963.0,0.0,0.0,0.0,0.0,0.0,0.0,29458.0,18400.0,0.0,0.0,0.0,0.0,18400.0,-11058.0,77.92638796068357,0,Larsmo kommun,Tutor 2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.2,0.6,0.0,0.4,2.0,111,2,02 Esi- ja perusopetus,228.74462656050036
111Esbo stadLära tillsammans i vardagen – tutorlärarverksamhet i Esbo,58206.0,0.0,0.0,1149.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,59608.0,0.0,0.0,0.0,0.0,0.0,0.0,-59608.0,96.099790135413,0,Esbo stad,Lära tillsammans i vardagen – tutorlärarverksamhet i Esbo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.2516611478423583,0.13333333333333333,2.0,111,2,02 Esi- ja perusopetus,229.5359066730834
111Pedersöre kommunTutorverk 2.0 Pedersöre,24030.0,0.0,0.0,11717.0,5013.0,0.0,0.0,0.0,0.0,0.0,0.0,40760.0,0.0,0.0,0.0,0.0,0.0,0.0,-40760.0,78.96835826471191,0,Pedersöre kommun,Tutorverk 2.0 Pedersöre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.1,0.3,0.0,0.2,2.0,111,2,02 Esi- ja perusopetus,229.52478565371487
111Nousiaisten kuntaNousiaisten tutoropettajien toiminta ja kouluttaminen,10944.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,11304.0,0.0,0.0,0.0,0.0,0.0,0.0,-11304.0,98.29594917514244,0,Nousiaisten kunta,Nousiaisten tutoropettajien toiminta ja kouluttaminen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111,2,02 Esi- ja perusopetus,229.02903964017713
111Vörå kommunTutorlärare,45900.0,0.0,0.0,2600.0,1119.0,145.0,0.0,0.0,0.0,0.0,0.0,49764.0,19200.0,0.0,0.0,0.0,0.0,19200.0,-30564.0,77.74539524127137,0,Vörå kommun,Tutorlärare,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.31423261712459544,0.24166666666666664,2.0,111,2,02 Esi- ja perusopetus,229.45067676534666
111Siikajoen kuntaTutoroinnilla tuloksiin,19402.0,898.0,0.0,1560.0,3529.0,191.0,0.0,0.0,0.0,0.0,0.0,25580.0,24000.0,0.0,0.0,0.0,0.0,24000.0,-1580.0,76.27662172966102,0,Siikajoen kunta,Tutoroinnilla tuloksiin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111,2,02 Esi- ja perusopetus,229.02112010657567
111Haapaveden kaupunkiTutorit vauhdittamaan OPS-uudistusta 2,13699.0,133.0,0.0,6660.0,3471.0,0.0,3545.0,0.0,0.0,0.0,0.0,27508.0,20000.0,0.0,0.0,0.0,0.0,20000.0,-7508.0,77.15547720213144,0,Haapaveden kaupunki,Tutorit vauhdittamaan OPS-uudistusta 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1,0.9,0.3625307868699863,0.3,1.0,111,2,02 Esi- ja perusopetus,229.04702644264017
111Kauniaisten kaupunkiGrani Digitutors,26581.0,0.0,0.0,2183.0,0.0,0.0,799.0,0.0,0.0,0.0,0.0,29563.0,0.0,0.0,0.0,0.0,0.0,0.0,-29563.0,82.99927554526272,0,Kauniaisten kaupunki,Grani Digitutors,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.7,0.2828427124746189,0.175,4.0,111,2,02 Esi- ja perusopetus,228.89079270486067
111Ristijärven kuntaTutorointia digi-arkeen,8877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8877.0,6032.0,0.0,0.0,0.0,0.0,6032.0,-2845.0,83.0769751954807,0,Ristijärven kunta,Tutorointia digi-arkeen,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,111,2,02 Esi- ja perusopetus,227.20956811667222
111Salon kaupunkiTutoropettaja opettajan osaamisen kehittämisen tukena,77558.0,335.0,0.0,6111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84004.0,0.0,0.0,0.0,0.0,0.0,0.0,-84004.0,90.80372885732707,0,Salon kaupunki,Tutoropettaja opettajan osaamisen kehittämisen tukena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3,0.5,0.30331501776206204,0.1,1.0,111,2,02 Esi- ja perusopetus,229.21843207696816
111Raision kaupunkiOta haltuun ja jaa!,42232.0,0.0,0.0,0.0,1744.0,105.0,3840.0,0.0,0.0,0.0,0.0,47921.0,0.0,0.0,0.0,0.0,0.0,0.0,-47921.0,79.09393070117967,0,Raision kaupunki,Ota haltuun ja jaa!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,-0.4,0.7,0.19005207062388085,0.13124999999999995,4.0,111,2,02 Esi- ja perusopetus,228.9065115459918
111Raaseporin kaupunkiRaaseporin Into,74197.0,0.0,0.0,7820.0,1509.0,2436.0,0.0,0.0,0.0,0.0,0.0,85962.0,0.0,0.0,0.0,0.0,0.0,0.0,-85962.0,86.63468143291342,0,Raaseporin kaupunki,Raaseporin Into,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.1,0.5,0.15260547637441382,0.11944444444444442,3.0,111,2,02 Esi- ja perusopetus,229.35642525808063
"111Merijärven kuntaUusi pk- ohjelma, tutor-toiminta 2",7240.0,245.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,7526.0,0.0,0.0,0.0,0.0,0.0,0.0,-7526.0,96.35542984426762,0,Merijärven kunta,"Uusi pk- ohjelma, tutor-toiminta 2",0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.3,0.028867513459481294,0.08666666666666667,5.0,111,2,02 Esi- ja perusopetus,227.939821214983
111Rääkkylän kuntaTutorit,4492.0,0.0,0.0,3358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7850.0,2720.0,0.0,0.0,0.0,0.0,2720.0,-5130.0,95.3004393771887,0,Rääkkylän kunta,Tutorit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1,-0.1,0.0,-0.1,1.0,111,2,02 Esi- ja perusopetus,228.5033911205969
111Alavieskan kuntaTaitavana Tutorina Alavieskan yhtenäiskoulussa II,6399.0,127.0,0.0,1800.0,539.0,0.0,0.0,0.0,0.0,0.0,0.0,8865.0,0.0,0.0,0.0,0.0,0.0,0.0,-8865.0,98.10487023634232,0,Alavieskan kunta,Taitavana Tutorina Alavieskan yhtenäiskoulussa II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.9,0.34246122338833085,0.27555555555555555,3.0,111,2,02 Esi- ja perusopetus,229.18145055096994
111Merikarvian kuntaMerikarvian peruskoulujen Tutoropettajien toiminta ja kouluttaminen,7778.0,0.0,0.0,1370.0,889.0,0.0,0.0,0.0,0.0,0.0,0.0,10037.0,0.0,0.0,0.0,0.0,0.0,0.0,-10037.0,98.10360512325634,0,Merikarvian kunta,Merikarvian peruskoulujen Tutoropettajien toiminta ja kouluttaminen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,-0.3,0.9,0.2512188323544929,-0.04722222222222222,6.0,111,2,02 Esi- ja perusopetus,226.27448407684795
111Mikkelin kaupunkiMikkelin tutorit 2018-2019,82163.0,0.0,121.0,295.0,2199.0,128.0,0.0,0.0,0.0,0.0,0.0,84906.0,0.0,0.0,0.0,0.0,0.0,0.0,-84906.0,88.84734298158192,0,Mikkelin kaupunki,Mikkelin tutorit 2018-2019,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.3,0.36055512754639896,0.0,3.0,111,2,02 Esi- ja perusopetus,229.07603088032442
111Kronoby kommunTutorlärande i Kronoby kommun 2,9661.0,0.0,0.0,395.0,1247.0,0.0,0.0,0.0,0.0,0.0,0.0,11303.0,0.0,0.0,0.0,0.0,0.0,0.0,-11303.0,97.46654192310268,0,Kronoby kommun,Tutorlärande i Kronoby kommun 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,1.0,111,2,02 Esi- ja perusopetus,229.3006510780943
"111Nivalan kaupunkiTutoropettajien toiminta ja kouluttautuminen, Nivala",53657.0,380.0,0.0,430.0,687.0,3.0,4132.0,0.0,0.0,0.0,0.0,59289.0,0.0,0.0,0.0,0.0,0.0,0.0,-59289.0,79.00654585730767,0,Nivalan kaupunki,"Tutoropettajien toiminta ja kouluttautuminen, Nivala",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111,2,02 Esi- ja perusopetus,229.0031363128603
111Ruskon kuntaME - yhteistyöstä yhdessä tekemiseen,16535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16535.0,0.0,0.0,0.0,0.0,0.0,0.0,-16535.0,98.1694697889288,0,Ruskon kunta,ME - yhteistyöstä yhdessä tekemiseen,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.05,1.0,111,2,02 Esi- ja perusopetus,229.19606387552432
111Nakkilan kuntaNakkilan digikeikka,15359.0,13.0,0.0,7612.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,23138.0,0.0,0.0,0.0,0.0,0.0,0.0,-23138.0,96.13399522493536,0,Nakkilan kunta,Nakkilan digikeikka,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.1,0.4,0.17028886969679086,0.05555555555555556,3.0,111,2,02 Esi- ja perusopetus,229.29130385603668
111Säkylän kuntaTutoropettajien toiminnan jatkaminen Säkylässä,26141.0,0.0,0.0,1387.0,449.0,0.0,0.0,0.0,0.0,0.0,0.0,27977.0,0.0,0.0,0.0,0.0,0.0,0.0,-27977.0,98.23586073398545,0,Säkylän kunta,Tutoropettajien toiminnan jatkaminen Säkylässä,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,0.0,-0.1,0.0,111,2,02 Esi- ja perusopetus,227.91293652502665
111Mynämäen kuntaTutoropettajat Mynämäessä II,11288.0,0.0,0.0,0.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,11744.0,0.0,0.0,0.0,0.0,0.0,0.0,-11744.0,98.2810291587593,0,Mynämäen kunta,Tutoropettajat Mynämäessä II,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,111,2,02 Esi- ja perusopetus,228.7129656881139
111Euran kuntaUuden opetussuunnitelman jalkauttaminen Eurassa,30107.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30360.0,0.0,0.0,0.0,0.0,0.0,0.0,-30360.0,97.88228434917549,0,Euran kunta,Uuden opetussuunnitelman jalkauttaminen Eurassa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.6,0.0,0.3,3.0,111,2,02 Esi- ja perusopetus,229.12026262480748
111Hartolan kuntaTutoropettajan toiminta ja kouluttaminen,6794.0,0.0,0.0,1193.0,1869.0,0.0,0.0,0.0,0.0,0.0,0.0,9856.0,0.0,0.0,0.0,0.0,0.0,0.0,-9856.0,95.95215373349606,0,Hartolan kunta,Tutoropettajan toiminta ja kouluttaminen,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.24748737341529164,0.175,2.0,111,2,02 Esi- ja perusopetus,229.53346849094902
111Hattulan kuntaTutoropettajien toimintaan ja kouluttamiseen,9059.0,0.0,0.0,17019.0,1559.0,0.0,0.0,0.0,0.0,0.0,0.0,27637.0,22400.0,0.0,0.0,0.0,0.0,22400.0,-5237.0,76.76982127780342,0,Hattulan kunta,Tutoropettajien toimintaan ja kouluttamiseen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1,0.07071067811865478,0.05,2.0,111,2,02 Esi- ja perusopetus,229.40443004806923
111Helsingin Rudolf Steiner -koulun kannatusyhdistys ryDigiloikka Helsingin Rudolf Steiner -koulussa,9945.0,0.0,0.0,4385.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,14713.0,11383.0,0.0,0.0,0.0,0.0,11383.0,-3330.0,78.91856527301586,0,Helsingin Rudolf Steiner -koulun kannatusyhdistys ry,Digiloikka Helsingin Rudolf Steiner -koulussa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2,0.3,0.0,0.25,2.0,111,2,02 Esi- ja perusopetus,229.40552942748604
111Hyrynsalmen kuntaTutorapua digioppimiseen,6081.0,43.0,0.0,876.0,869.0,0.0,0.0,0.0,0.0,0.0,0.0,7869.0,0.0,0.0,0.0,0.0,0.0,0.0,-7869.0,98.1100541570742,0,Hyrynsalmen kunta,Tutorapua digioppimiseen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.8,0.2645751311064591,0.6,1.0,111,2,02 Esi- ja perusopetus,226.75282140844695
111Hyvinkään kaupunkiPedagogiset kouluttajat opettajan työn tukena,230052.0,0.0,0.0,200.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,230552.0,0.0,0.0,0.0,0.0,0.0,0.0,-230552.0,73.24892872439449,0,Hyvinkään kaupunki,Pedagogiset kouluttajat opettajan työn tukena,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.4,0.9,0.2766634030287901,0.26452380952380955,4.0,111,2,02 Esi- ja perusopetus,227.9962487231312
111Ikaalisten kaupunkiTutoropettaja osaamisen ja toimintakulttuurin kehittäjänä,24093.0,0.0,0.0,3776.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,27915.0,0.0,0.0,0.0,0.0,0.0,0.0,-27915.0,97.81314693093098,0,Ikaalisten kaupunki,Tutoropettaja osaamisen ja toimintakulttuurin kehittäjänä,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2,0.0,0.10000000000000002,3.0,111,2,02 Esi- ja perusopetus,229.37700751985545
111Joroisten kuntaDigiloikasta digiarkeen,19854.0,0.0,0.0,889.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,20758.0,0.0,0.0,0.0,0.0,0.0,0.0,-20758.0,98.22404231460605,0,Joroisten kunta,Digiloikasta digiarkeen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.5,1.0,111,2,02 Esi- ja perusopetus,227.78631037588553
111Ilmajoen kuntaTutoreille oppia ja hommia II,33900.0,0.0,266.0,3261.0,1225.0,0.0,1148.0,0.0,0.0,0.0,0.0,39800.0,0.0,0.0,0.0,0.0,0.0,0.0,-39800.0,79.43650135888929,0,Ilmajoen kunta,Tutoreille oppia ja hommia II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.17320508075688773,0.2,1.0,111,2,02 Esi- ja perusopetus,229.30329769371883
111Imatran kaupunkiAskel Askeleelta Kohti Uutta Pedaa,41950.0,0.0,0.0,6272.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,49229.0,0.0,0.0,0.0,0.0,0.0,0.0,-49229.0,96.07236759196728,0,Imatran kaupunki,Askel Askeleelta Kohti Uutta Pedaa,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111,2,02 Esi- ja perusopetus,229.0175201475285
